SIFT_총시간,ip / tp,Inlier match count,tp / kp,tiepoint count,keypoint
9.709119319915771,0.717687074829932,633,0.34972244250594764,882,2522
9.709119319915771,0.46787479406919275,284,0.24068199841395718,607,2522
9.709119319915771,0.5232919254658385,337,0.25535289452815224,644,2522
9.709119319915771,0.5815789473684211,442,0.3013481363996828,760,2522
9.709119319915771,0.6014580801944107,495,0.3038021410114433,823,2709
9.709119319915771,0.6044499381953028,489,0.3207771609833466,809,2522
9.709119319915771,0.6505867014341591,499,0.33625602805786936,767,2281
9.709119319915771,0.3533834586466165,188,0.23323103901797457,532,2281
9.709119319915771,0.5322834645669291,338,0.2783866725120561,635,2281
9.709119319915771,0.606993006993007,434,0.3134590092064884,715,2281
9.709119319915771,0.629582806573957,498,0.3304093567251462,791,2394
9.709119319915771,0.5386666666666666,404,0.2768549280177187,750,2709
9.709119319915771,0.5277777777777778,380,0.28904054596547574,720,2491
9.709119319915771,0.6428571428571429,423,0.31214421252371916,658,2108
9.709119319915771,0.6171735241502684,345,0.265180265654649,559,2108
9.709119319915771,0.6362359550561798,453,0.3377609108159393,712,2108
9.709119319915771,0.576437587657784,411,0.32706422018348624,713,2180
9.709119319915771,0.47692307692307695,310,0.27151211361737676,650,2394
9.709119319915771,0.5076923076923077,231,0.2653061224489796,455,1715
9.709119319915771,0.5143603133159269,197,0.22332361516034985,383,1715
9.709119319915771,0.610655737704918,298,0.2845481049562682,488,1715
9.709119319915771,0.612736660929432,356,0.33877551020408164,581,1715
9.709119319915771,0.5290102389078498,310,0.320393657736468,586,1829
9.709119319915771,0.34054054054054056,189,0.2545871559633027,555,2180
9.709119319915771,0.7495327102803738,401,0.3843390804597701,535,1392
9.709119319915771,0.4960212201591512,187,0.2708333333333333,377,1392
9.709119319915771,0.6537467700258398,253,0.27801724137931033,387,1392
9.709119319915771,0.5210526315789473,198,0.27298850574712646,380,1392
9.709119319915771,0.40970350404312667,152,0.2665229885057471,371,1392
9.709119319915771,0.46887966804979253,226,0.2820362785254535,482,1709
9.709119319915771,0.3528138528138528,163,0.24405705229793978,462,1893
9.709119319915771,0.5547445255474452,228,0.29869186046511625,411,1376
9.709119319915771,0.6323851203501094,289,0.3321220930232558,457,1376
9.709119319915771,0.5516304347826086,203,0.26744186046511625,368,1376
9.709119319915771,0.3385579937304075,108,0.2318313953488372,319,1376
9.709119319915771,0.8091133004926109,657,0.4289487585842578,812,1893
9.709119319915771,0.6,417,0.2843698854337152,695,2444
9.709119319915771,0.5479041916167665,366,0.2708840227088402,668,2466
9.709119319915771,0.4890829694323144,336,0.2526664214784847,687,2719
9.709119319915771,0.46362098138747887,274,0.2577409507195813,591,2293
9.709119319915771,0.390715667311412,202,0.27780763030628697,517,1861
9.709119319915771,0.5482315112540193,341,0.2858455882352941,622,2176
9.709119319915771,0.6217105263157895,378,0.3474285714285714,608,1750
9.709119319915771,0.5209205020920502,249,0.2796957284961966,478,1709
9.709119319915771,0.45153061224489793,177,0.2293739028671738,392,1709
9.709119319915771,0.7645687645687645,656,0.35106382978723405,858,2444
9.709119319915771,0.7223618090452262,575,0.32278994322789945,796,2466
9.709119319915771,0.6506765067650676,529,0.29900698786318497,813,2719
9.709119319915771,0.5323854660347551,337,0.2760575665067597,633,2293
9.709119319915771,0.44815465729349735,255,0.300581088219757,569,1893
9.709119319915771,0.4130052724077329,235,0.2823821339950372,569,2015
9.709119319915771,0.6056129985228951,410,0.31112132352941174,677,2176
9.709119319915771,0.5793918918918919,343,0.3127311146328579,592,1893
9.709119319915771,0.4557235421166307,211,0.2445853143159007,463,1893
9.709119319915771,0.9127954360228199,1120,0.4975669099756691,1227,2466
9.709119319915771,0.8527874564459931,979,0.4222140492828246,1148,2719
9.709119319915771,0.6237373737373737,494,0.32405891980360063,792,2444
