ORB_총시간,ip / tp,Inlier match count,tp / kp,tiepoint count,keypoint
0.9646310806274414,0.41830065359477125,64,0.306,153,500
0.9646310806274414,0.9620689655172414,279,0.58,290,500
0.9646310806274414,0.7384615384615385,144,0.39,195,500
0.9646310806274414,0.5061728395061729,82,0.324,162,500
0.9646310806274414,0.6616161616161617,131,0.396,198,500
0.9646310806274414,0.49404761904761907,83,0.336,168,500
0.9646310806274414,0.45121951219512196,74,0.328,164,500
0.9646310806274414,0.4583333333333333,77,0.336,168,500
0.9646310806274414,0.8311688311688312,192,0.462,231,500
0.9646310806274414,0.6453488372093024,111,0.344,172,500
0.9646310806274414,0.5833333333333334,105,0.36,180,500
0.9646310806274414,0.8414096916299559,191,0.454,227,500
0.9646310806274414,0.5088757396449705,86,0.338,169,500
0.9646310806274414,0.609375,117,0.384,192,500
0.9646310806274414,0.7990196078431373,163,0.408,204,500
0.9646310806274414,0.4125,66,0.32,160,500
0.9646310806274414,0.6742857142857143,118,0.35,175,500
0.9646310806274414,0.6052631578947368,115,0.38,190,500
0.9646310806274414,0.41358024691358025,67,0.324,162,500
0.9646310806274414,0.5287356321839081,92,0.348,174,500
0.9646310806274414,0.7548076923076923,157,0.416,208,500
0.9646310806274414,0.4049079754601227,66,0.326,163,500
0.9646310806274414,0.656441717791411,107,0.326,163,500
0.9646310806274414,0.7525252525252525,149,0.396,198,500
0.9646310806274414,0.2709677419354839,42,0.31,155,500
0.9646310806274414,0.5333333333333333,96,0.36,180,500
0.9646310806274414,0.6170212765957447,116,0.376,188,500
0.9646310806274414,0.3057324840764331,48,0.314,157,500
0.9646310806274414,0.4147727272727273,73,0.352,176,500
0.9646310806274414,0.6551724137931034,114,0.348,174,500
0.9646310806274414,0.56,98,0.35,175,500
0.9646310806274414,0.4152046783625731,71,0.342,171,500
0.9646310806274414,0.36904761904761907,62,0.336,168,500
0.9646310806274414,0.8458333333333333,203,0.48,240,500
0.9646310806274414,0.5449438202247191,97,0.356,178,500
0.9646310806274414,0.3475609756097561,57,0.328,164,500
0.9646310806274414,0.40331491712707185,73,0.362,181,500
0.9646310806274414,0.5481927710843374,91,0.332,166,500
0.9646310806274414,0.3313253012048193,55,0.332,166,500
0.9646310806274414,0.3727810650887574,63,0.338,169,500
0.9646310806274414,0.5714285714285714,100,0.35,175,500
0.9646310806274414,0.4891304347826087,90,0.368,184,500
0.9646310806274414,0.40993788819875776,66,0.322,161,500
0.9646310806274414,0.9156626506024096,228,0.498,249,500
0.9646310806274414,0.4508670520231214,78,0.346,173,500
0.9646310806274414,0.281437125748503,47,0.334,167,500
0.9646310806274414,0.48,84,0.35,175,500
0.9646310806274414,0.2795031055900621,45,0.322,161,500
0.9646310806274414,0.2983425414364641,54,0.362,181,500
0.9646310806274414,0.6761363636363636,119,0.352,176,500
0.9646310806274414,0.3333333333333333,51,0.306,153,500
0.9646310806274414,0.49411764705882355,84,0.34,170,500
0.9646310806274414,0.7107843137254902,145,0.408,204,500
0.9646310806274414,0.5529411764705883,94,0.34,170,500
0.9646310806274414,0.5227272727272727,92,0.352,176,500
0.9646310806274414,0.9037656903765691,216,0.478,239,500
0.9646310806274414,0.4431137724550898,74,0.334,167,500
0.9646310806274414,0.627906976744186,108,0.344,172,500
0.9646310806274414,0.6759776536312849,121,0.358,179,500
0.9646310806274414,0.3246753246753247,50,0.308,154,500
0.9646310806274414,0.6647058823529411,113,0.34,170,500
0.9646310806274414,0.7743589743589744,151,0.39,195,500
0.9646310806274414,0.5063291139240507,80,0.316,158,500
0.9646310806274414,0.5976331360946746,101,0.338,169,500
0.9646310806274414,0.8924302788844621,224,0.502,251,500
0.9646310806274414,0.700507614213198,138,0.394,197,500
0.9646310806274414,0.6910112359550562,123,0.356,178,500
0.9646310806274414,0.8764940239043825,220,0.502,251,500
0.9646310806274414,0.4911242603550296,83,0.338,169,500
0.9646310806274414,0.7897435897435897,154,0.39,195,500
0.9646310806274414,0.7395833333333334,142,0.384,192,500
0.9646310806274414,0.4540229885057471,79,0.348,174,500
0.9646310806274414,0.41509433962264153,66,0.318,159,500
0.9646310806274414,0.7941176470588235,162,0.408,204,500
0.9646310806274414,0.939622641509434,249,0.53,265,500
0.9646310806274414,0.7673267326732673,155,0.404,202,500
0.9646310806274414,0.5656565656565656,112,0.396,198,500
0.9646310806274414,0.766497461928934,151,0.394,197,500
0.9646310806274414,0.8584070796460177,194,0.452,226,500
0.9646310806274414,0.6852791878172588,135,0.394,197,500
0.9646310806274414,0.6825396825396826,129,0.378,189,500
0.9646310806274414,0.9128630705394191,220,0.482,241,500
0.9646310806274414,0.8310502283105022,182,0.438,219,500
0.9646310806274414,0.7049180327868853,129,0.366,183,500
0.9646310806274414,0.47368421052631576,81,0.342,171,500
0.9646310806274414,0.9765100671140939,291,0.596,298,500
0.9646310806274414,0.7289719626168224,156,0.428,214,500
0.9646310806274414,0.5389221556886228,90,0.334,167,500
0.9646310806274414,0.7836538461538461,163,0.416,208,500
0.9646310806274414,0.5517241379310345,96,0.348,174,500
0.9646310806274414,0.6732673267326733,136,0.404,202,500
0.9646310806274414,0.47715736040609136,94,0.394,197,500
0.9646310806274414,0.8464730290456431,204,0.482,241,500
0.9646310806274414,0.46875,90,0.384,192,500
0.9646310806274414,0.8774509803921569,179,0.408,204,500
0.9646310806274414,0.437125748502994,73,0.334,167,500
0.9646310806274414,0.7326732673267327,148,0.404,202,500
0.9646310806274414,0.3375,54,0.32,160,500
0.9646310806274414,0.75,156,0.416,208,500
0.9646310806274414,0.4883720930232558,84,0.344,172,500
0.9646310806274414,0.852017937219731,190,0.446,223,500
0.9646310806274414,0.49390243902439024,81,0.328,164,500
0.9646310806274414,0.7602040816326531,149,0.392,196,500
0.9646310806274414,0.34838709677419355,54,0.31,155,500
0.9646310806274414,0.58,116,0.4,200,500
0.9646310806274414,0.35260115606936415,61,0.346,173,500
0.9646310806274414,0.6511627906976745,140,0.43,215,500
