ORB_총시간,ip / tp,Inlier match count,tp / kp,tiepoint count,keypoint
1.0677146911621094,0.7055837563451777,139,0.394,197,500
1.0677146911621094,0.43870967741935485,68,0.31,155,500
1.0677146911621094,0.7307692307692307,152,0.416,208,500
1.0677146911621094,0.8471615720524017,194,0.458,229,500
1.0677146911621094,0.8598130841121495,184,0.428,214,500
1.0677146911621094,0.7309941520467836,125,0.342,171,500
1.0677146911621094,0.4861111111111111,70,0.288,144,500
1.0677146911621094,0.8658536585365854,213,0.492,246,500
1.0677146911621094,0.5240641711229946,98,0.374,187,500
1.0677146911621094,0.4508670520231214,78,0.346,173,500
1.0677146911621094,0.4431137724550898,74,0.334,167,500
1.0677146911621094,0.643979057591623,123,0.382,191,500
1.0677146911621094,0.84375,189,0.448,224,500
1.0677146911621094,0.8488888888888889,191,0.45,225,500
