SIFT_총시간,ip / tp,Inlier match count,tp / kp,tiepoint count,keypoint
14.58495044708252,0.5336206896551724,619,0.30247718383311606,1160,3835
14.58495044708252,0.39061032863849765,416,0.2734274711168164,1065,3895
14.58495044708252,0.2916666666666667,287,0.27122381477398017,984,3628
14.58495044708252,0.2934898612593383,275,0.261731843575419,937,3580
14.58495044708252,0.740909090909091,1141,0.39537869062901154,1540,3895
14.58495044708252,0.38246628131021193,397,0.2706649282920469,1038,3835
14.58495044708252,0.24193548387096775,225,0.242503259452412,930,3835
14.58495044708252,0.19690721649484536,191,0.2529335071707953,970,3835
14.58495044708252,0.44634806131650134,495,0.2847240051347882,1109,3895
14.58495044708252,0.2280334728033473,218,0.24544287548138638,956,3895
14.58495044708252,0.19595959595959597,194,0.25417201540436457,990,3895
14.58495044708252,0.5637583892617449,672,0.32855567805953695,1192,3628
14.58495044708252,0.4656556645851918,522,0.29284221525600834,1121,3828
14.58495044708252,0.27771679473106475,253,0.25110253583241454,911,3628
14.58495044708252,0.7992253066494512,1238,0.404649947753396,1549,3828
14.58495044708252,0.3862704918032787,377,0.2738496071829405,976,3564
14.58495044708252,0.22870478413068845,196,0.24046015712682378,857,3564
14.58495044708252,0.3875739644970414,393,0.26489028213166144,1014,3828
14.58495044708252,0.2471264367816092,215,0.22727272727272727,870,3828
14.58495044708252,0.17806841046277666,177,0.25966562173458724,994,3828
14.58495044708252,0.5895522388059702,632,0.3181953101810626,1072,3369
14.58495044708252,0.3008423586040915,250,0.2466607301869991,831,3369
14.58495044708252,0.28734321550741165,252,0.26031463342238054,877,3369
14.58495044708252,0.699630314232902,757,0.33098806974609973,1082,3269
14.58495044708252,0.41871345029239765,358,0.25683388404926405,855,3329
14.58495044708252,0.330188679245283,280,0.2594065463444478,848,3269
14.58495044708252,0.735934664246824,811,0.33103033944127364,1102,3329
14.58495044708252,0.4049008168028005,347,0.24704525799942348,857,3469
14.58495044708252,0.39081885856079407,315,0.2603359173126615,806,3096
14.58495044708252,0.6483812949640287,721,0.32055347362352266,1112,3469
14.58495044708252,0.3130841121495327,268,0.257134274556924,856,3329
14.58495044708252,0.38267148014440433,318,0.24962451186542506,831,3329
14.58495044708252,0.6163410301953819,694,0.3245892187950418,1126,3469
14.58495044708252,0.3485952133194589,335,0.27520045819014893,961,3492
14.58495044708252,0.39328277356446373,363,0.26607091380801384,923,3469
14.58495044708252,0.6756316218418907,829,0.35137457044673537,1227,3492
14.58495044708252,0.4265129682997118,444,0.3003462204270052,1041,3466
14.58495044708252,0.3970276008492569,374,0.2896678966789668,942,3252
14.58495044708252,0.7248677248677249,959,0.3788659793814433,1323,3492
14.58495044708252,0.5030425963488844,496,0.28235967926689576,986,3492
14.58495044708252,0.460431654676259,448,0.2786368843069874,973,3492
14.58495044708252,0.7631378522467631,1002,0.3788228505481823,1313,3466
14.58495044708252,0.564176245210728,589,0.30121177149451817,1044,3466
14.58495044708252,0.40667361835245047,390,0.2766878245816503,959,3466
14.58495044708252,0.48347497639282344,512,0.3055395268320831,1059,3466
14.58495044708252,0.8054733727810651,1089,0.41006976038823173,1352,3297
14.58495044708252,0.5585054080629301,568,0.30846223839854414,1017,3297
14.58495044708252,0.3737259343148358,330,0.2678192296026691,883,3297
14.58495044708252,0.5544455544455544,555,0.3036093418259023,1001,3297
14.58495044708252,0.6301115241635687,678,0.3399684044233807,1076,3165
14.58495044708252,0.4520396912899669,410,0.2909849213987809,907,3117
14.58495044708252,0.4290657439446367,372,0.2781520692974013,867,3117
14.58495044708252,0.7260049220672683,885,0.38515007898894155,1219,3165
14.58495044708252,0.6981943250214961,812,0.3674565560821485,1163,3165
14.58495044708252,0.5189243027888446,521,0.3076923076923077,1004,3263
14.58495044708252,0.360310421286031,325,0.2655284074183103,902,3397
14.58495044708252,0.8583275742916379,1242,0.47442622950819674,1447,3050
14.58495044708252,0.5631629701060752,584,0.3178057002758198,1037,3263
14.58495044708252,0.35300546448087433,323,0.26935531351192227,915,3397
14.58495044708252,0.5567206863679695,584,0.3214832975789151,1049,3263
14.58495044708252,0.36199095022624433,320,0.2602296143656167,884,3397
14.58495044708252,0.7334924423229913,922,0.3700323815130998,1257,3397
14.58495044708252,0.443010752688172,412,0.2808819087888855,930,3311
14.58495044708252,0.6622734761120264,804,0.35737415366499853,1214,3397
14.58495044708252,0.37920489296636084,372,0.28878422137179866,981,3397
14.58495044708252,0.6649305555555556,766,0.34793113862881303,1152,3311
14.58495044708252,0.34456521739130436,317,0.2778616732105104,920,3311
14.58495044708252,0.6242774566473989,756,0.36674742580254394,1211,3302
14.58495044708252,0.33900226757369617,299,0.27408328154133,882,3218
14.58495044708252,0.6836007130124777,767,0.33979406420351305,1122,3302
14.58495044708252,0.4194260485651214,380,0.27437916414294367,906,3302
14.58495044708252,0.6744186046511628,754,0.3618122977346278,1118,3090
14.58495044708252,0.35645933014354064,298,0.27055016181229774,836,3090
14.58495044708252,0.594088669950739,603,0.3430212909766813,1015,2959
14.58495044708252,0.2388250319284802,187,0.24731522425773847,783,3166
14.58495044708252,0.5155925155925156,496,0.3038534428300695,962,3166
14.58495044708252,0.23325892857142858,209,0.24170488265443754,896,3707
14.58495044708252,0.5447080291970803,597,0.29565686538980307,1096,3707
