KAZE_총시간,ip / tp,Inlier match count,tp / kp,tiepoint count,keypoint
9.38878846168518,0.6353211009174312,277,0.3166303558460421,436,1377
9.38878846168518,0.524547803617571,203,0.28104575163398693,387,1377
9.38878846168518,0.46607669616519176,158,0.24618736383442266,339,1377
9.38878846168518,0.7004405286343612,318,0.3297022512708787,454,1377
9.38878846168518,0.8128440366972477,443,0.39578794480755264,545,1377
9.38878846168518,0.8234234234234235,457,0.40188269370021723,555,1381
9.38878846168518,0.8712121212121212,460,0.38344226579520696,528,1377
9.38878846168518,0.9527665317139001,706,0.59709911361805,741,1241
9.38878846168518,0.9120521172638436,560,0.49476228847703463,614,1241
9.38878846168518,0.8557504873294347,439,0.41337630942788073,513,1241
9.38878846168518,0.7952941176470588,338,0.3424657534246575,425,1241
9.38878846168518,0.6943765281173594,284,0.3295729250604351,409,1241
9.38878846168518,0.6428571428571429,216,0.27074939564867045,336,1241
9.38878846168518,0.5796610169491525,171,0.23771152296535053,295,1241
9.38878846168518,0.7643504531722054,253,0.26672038678485094,331,1241
9.38878846168518,0.8132387706855791,344,0.3408541498791297,423,1241
9.38878846168518,0.7414187643020596,324,0.351004016064257,437,1245
9.38878846168518,0.6728538283062645,290,0.3245481927710843,431,1328
9.38878846168518,0.9523121387283237,659,0.6134751773049646,692,1128
9.38878846168518,0.9295302013422819,554,0.5283687943262412,596,1128
9.38878846168518,0.8641975308641975,420,0.4308510638297872,486,1128
9.38878846168518,0.7956730769230769,331,0.36879432624113473,416,1128
9.38878846168518,0.7154471544715447,264,0.3271276595744681,369,1128
9.38878846168518,0.692063492063492,218,0.27925531914893614,315,1128
9.38878846168518,0.673469387755102,165,0.21719858156028368,245,1128
9.38878846168518,0.7617647058823529,259,0.30141843971631205,340,1128
9.38878846168518,0.8218527315914489,346,0.37322695035460995,421,1128
9.38878846168518,0.7160194174757282,295,0.3309236947791165,412,1245
9.38878846168518,0.6820512820512821,266,0.2936746987951807,390,1328
9.38878846168518,0.9723076923076923,632,0.6103286384976526,650,1065
9.38878846168518,0.9001883239171374,478,0.49859154929577465,531,1065
9.38878846168518,0.8537117903930131,391,0.4300469483568075,458,1065
9.38878846168518,0.8142493638676844,320,0.36901408450704226,393,1065
9.38878846168518,0.7538461538461538,245,0.3051643192488263,325,1065
9.38878846168518,0.5450819672131147,133,0.2291079812206573,244,1065
9.38878846168518,0.7419354838709677,184,0.23286384976525823,248,1065
9.38878846168518,0.7927927927927928,264,0.3126760563380282,333,1065
9.38878846168518,0.7857142857142857,297,0.35492957746478876,378,1065
9.38878846168518,0.6304909560723514,244,0.3108433734939759,387,1245
9.38878846168518,0.5289017341040463,183,0.2605421686746988,346,1328
9.38878846168518,0.9459016393442623,577,0.6045589692765114,610,1009
9.38878846168518,0.8869047619047619,447,0.49950445986124875,504,1009
9.38878846168518,0.8441860465116279,363,0.4261645193260654,430,1009
9.38878846168518,0.7797101449275362,269,0.3419226957383548,345,1009
9.38878846168518,0.6016260162601627,148,0.24380574826560952,246,1009
9.38878846168518,0.7579365079365079,191,0.24975222993062438,252,1009
9.38878846168518,0.8103975535168195,265,0.3240832507433102,327,1009
9.38878846168518,0.7635327635327636,268,0.3478691774033697,351,1009
9.38878846168518,0.6182336182336182,217,0.2819277108433735,351,1245
9.38878846168518,0.9655765920826161,561,0.6122233930453108,581,949
9.38878846168518,0.9188640973630832,453,0.5194942044257113,493,949
9.38878846168518,0.8654822335025381,341,0.41517386722866173,394,949
9.38878846168518,0.7056603773584905,187,0.2792413066385669,265,949
9.38878846168518,0.4772727272727273,105,0.23182297154899895,220,949
9.38878846168518,0.6759259259259259,146,0.22760800842992623,216,949
9.38878846168518,0.8098859315589354,213,0.27713382507903056,263,949
9.38878846168518,0.8012422360248447,258,0.339304531085353,322,949
9.38878846168518,0.7130681818181818,251,0.35235235235235235,352,999
9.38878846168518,0.5212121212121212,172,0.26506024096385544,330,1245
9.38878846168518,0.9653379549393414,557,0.6271739130434782,577,920
9.38878846168518,0.8948497854077253,417,0.5065217391304347,466,920
9.38878846168518,0.7483221476510067,223,0.3239130434782609,298,920
9.38878846168518,0.5627705627705628,130,0.2510869565217391,231,920
9.38878846168518,0.6866359447004609,149,0.2358695652173913,217,920
9.38878846168518,0.8538461538461538,222,0.2826086956521739,260,920
9.38878846168518,0.75,228,0.33043478260869563,304,920
9.38878846168518,0.6334405144694534,197,0.3113113113113113,311,999
9.38878846168518,0.4605263157894737,140,0.24417670682730924,304,1245
9.38878846168518,0.9594594594594594,497,0.5899772209567198,518,878
9.38878846168518,0.8258426966292135,294,0.4054669703872437,356,878
9.38878846168518,0.675,162,0.2733485193621868,240,878
9.38878846168518,0.7798165137614679,170,0.24829157175398633,218,878
9.38878846168518,0.8278688524590164,202,0.27790432801822323,244,878
9.38878846168518,0.7127659574468085,201,0.3211845102505695,282,878
9.38878846168518,0.5659722222222222,163,0.2882882882882883,288,999
9.38878846168518,0.8802083333333334,338,0.47642679900744417,384,806
9.38878846168518,0.7037037037037037,190,0.3117782909930716,270,866
9.38878846168518,0.5235849056603774,111,0.24284077892325315,212,873
9.38878846168518,0.6770833333333334,130,0.23821339950372208,192,806
9.38878846168518,0.7689075630252101,183,0.29528535980148884,238,806
9.38878846168518,0.7405857740585774,177,0.29652605459057074,239,806
9.38878846168518,0.6104417670682731,152,0.29054842473745623,249,857
9.38878846168518,0.5196850393700787,132,0.25425425425425424,254,999
9.38878846168518,0.9296482412060302,370,0.45958429561200925,398,866
9.38878846168518,0.8041237113402062,234,0.3333333333333333,291,873
